TREAT;LENGTH;NO_R;REPLICATE;PATCH;WEEK;AFEMA
16_R_2;16;R;2;1.2;22;1
16_R_2;16;R;2;1.3;22;3
16_R_2;16;R;2;2.1;22;19
16_R_2;16;R;2;2.2;22;46
16_R_2;16;R;2;2.3;22;14
16_R_2;16;R;2;3.1;22;18
16_R_2;16;R;2;3.2;22;37
16_R_2;16;R;2;3.3;22;7
16_R_3;16;R;3;1.1;22;58
16_R_3;16;R;3;1.2;22;53
16_R_3;16;R;3;1.3;22;136
16_R_3;16;R;3;2.1;22;43
16_R_3;16;R;3;2.2;22;166
16_R_3;16;R;3;2.3;22;5
16_R_3;16;R;3;3.1;22;25
16_R_3;16;R;3;3.2;22;6
16_R_3;16;R;3;3.3;22;43
4_NO_1;4;NO;1;1.1;22;3
4_NO_1;4;NO;1;1.2;22;8
4_NO_1;4;NO;1;1.3;22;24
4_NO_1;4;NO;1;2.1;22;24
4_NO_1;4;NO;1;2.2;22;25
4_NO_1;4;NO;1;2.3;22;38
4_NO_1;4;NO;1;3.1;22;15
4_NO_1;4;NO;1;3.2;22;36
4_NO_1;4;NO;1;3.3;22;34
4_NO_2;4;NO;2;1.1;22;17
4_NO_2;4;NO;2;1.2;22;5
4_NO_2;4;NO;2;1.3;22;1
4_NO_2;4;NO;2;2.1;22;3
4_NO_2;4;NO;2;2.2;22;3
4_NO_2;4;NO;2;2.3;22;8
4_NO_2;4;NO;2;3.1;22;9
4_NO_2;4;NO;2;3.2;22;3
4_NO_2;4;NO;2;3.3;22;6
4_NO_3;4;NO;3;1.1;22;11
4_NO_3;4;NO;3;1.2;22;2
4_NO_3;4;NO;3;1.3;22;91
4_NO_3;4;NO;3;2.1;22;1
4_NO_3;4;NO;3;2.2;22;4
4_NO_3;4;NO;3;2.3;22;8
4_NO_3;4;NO;3;3.1;22;16
4_NO_3;4;NO;3;3.2;22;2
4_NO_3;4;NO;3;3.3;22;28
4_NO_4;4;NO;4;1.1;22;6
4_NO_4;4;NO;4;1.2;22;0
4_NO_4;4;NO;4;1.3;22;16
4_NO_4;4;NO;4;2.1;22;1
4_NO_4;4;NO;4;2.2;22;1
4_NO_4;4;NO;4;2.3;22;1
4_NO_4;4;NO;4;3.1;22;0
4_NO_4;4;NO;4;3.2;22;0
4_NO_4;4;NO;4;3.3;22;0
4_NO_5;4;NO;5;1.1;22;16
4_NO_5;4;NO;5;1.2;22;10
4_NO_5;4;NO;5;1.3;22;9
4_NO_5;4;NO;5;2.1;22;10
4_NO_5;4;NO;5;2.2;22;3
4_NO_5;4;NO;5;2.3;22;4
4_NO_5;4;NO;5;3.1;22;4
4_NO_5;4;NO;5;3.2;22;2
4_NO_5;4;NO;5;3.3;22;27
4_R_1;4;R;1;1.1;22;51
4_R_1;4;R;1;1.2;22;19
4_R_1;4;R;1;1.3;22;27
4_R_1;4;R;1;2.1;22;11
4_R_1;4;R;1;2.2;22;6
4_R_1;4;R;1;2.3;22;14
4_R_1;4;R;1;3.1;22;4
4_R_1;4;R;1;3.2;22;18
4_R_1;4;R;1;3.3;22;5
4_R_2;4;R;2;1.1;22;5
4_R_2;4;R;2;1.2;22;4
4_R_2;4;R;2;1.3;22;21
4_R_2;4;R;2;2.1;22;1
4_R_2;4;R;2;2.2;22;0
4_R_2;4;R;2;2.3;22;3
4_R_2;4;R;2;3.1;22;4
4_R_2;4;R;2;3.2;22;1
4_R_2;4;R;2;3.3;22;15
4_R_3;4;R;3;1.1;22;9
4_R_3;4;R;3;1.2;22;7
4_R_3;4;R;3;1.3;22;13
4_R_3;4;R;3;2.1;22;9
4_R_3;4;R;3;2.2;22;1
4_R_3;4;R;3;2.3;22;4
4_R_3;4;R;3;3.1;22;5
4_R_3;4;R;3;3.2;22;0
4_R_3;4;R;3;3.3;22;4
8_NO_1;8;NO;1;1.1;22;10
8_NO_1;8;NO;1;1.2;22;8
8_NO_1;8;NO;1;1.3;22;4
8_NO_1;8;NO;1;2.1;22;6
8_NO_1;8;NO;1;2.2;22;9
8_NO_1;8;NO;1;2.3;22;4
8_NO_1;8;NO;1;3.1;22;3
8_NO_1;8;NO;1;3.2;22;4
8_NO_1;8;NO;1;3.3;22;4
8_NO_2;8;NO;2;1.1;22;70
8_NO_2;8;NO;2;1.2;22;7
8_NO_2;8;NO;2;1.3;22;10
8_NO_2;8;NO;2;2.1;22;56
8_NO_2;8;NO;2;2.2;22;8
8_NO_2;8;NO;2;2.3;22;15
8_NO_2;8;NO;2;3.1;22;25
8_NO_2;8;NO;2;3.2;22;44
8_NO_2;8;NO;2;3.3;22;7
8_NO_3;8;NO;3;1.1;22;31
8_NO_3;8;NO;3;1.2;22;0
8_NO_3;8;NO;3;1.3;22;68
8_NO_3;8;NO;3;2.1;22;0
8_NO_3;8;NO;3;2.2;22;2
8_NO_3;8;NO;3;2.3;22;16
8_NO_3;8;NO;3;3.1;22;0
8_NO_3;8;NO;3;3.2;22;2
8_NO_3;8;NO;3;3.3;22;2
8_NO_4;8;NO;4;1.1;22;1
8_NO_4;8;NO;4;1.2;22;0
8_NO_4;8;NO;4;1.3;22;0
8_NO_4;8;NO;4;2.1;22;6
8_NO_4;8;NO;4;2.2;22;2
8_NO_4;8;NO;4;2.3;22;1
8_NO_4;8;NO;4;3.1;22;27
8_NO_4;8;NO;4;3.2;22;3
8_NO_4;8;NO;4;3.3;22;16
8_NO_5;8;NO;5;1.1;22;18
8_NO_5;8;NO;5;1.2;22;9
8_NO_5;8;NO;5;1.3;22;18
8_NO_5;8;NO;5;2.1;22;11
8_NO_5;8;NO;5;2.2;22;21
8_NO_5;8;NO;5;2.3;22;17
8_NO_5;8;NO;5;3.1;22;4
8_NO_5;8;NO;5;3.2;22;2
8_NO_5;8;NO;5;3.3;22;1
8_R_1;8;R;1;1.1;22;0
8_R_1;8;R;1;1.2;22;5
8_R_1;8;R;1;1.3;22;4
8_R_1;8;R;1;2.1;22;18
8_R_1;8;R;1;2.2;22;1
8_R_1;8;R;1;2.3;22;3
8_R_1;8;R;1;3.1;22;0
8_R_1;8;R;1;3.2;22;10
8_R_1;8;R;1;3.3;22;2
8_R_2;8;R;2;1.1;22;37
8_R_2;8;R;2;1.2;22;71
8_R_2;8;R;2;1.3;22;58
8_R_2;8;R;2;2.1;22;19
8_R_2;8;R;2;2.2;22;48
8_R_2;8;R;2;2.3;22;44
8_R_2;8;R;2;3.1;22;11
8_R_2;8;R;2;3.2;22;17
8_R_2;8;R;2;3.3;22;32
8_R_3;8;R;3;1.1;22;56
8_R_3;8;R;3;1.2;22;58
8_R_3;8;R;3;1.3;22;52
8_R_3;8;R;3;2.1;22;5
8_R_3;8;R;3;2.2;22;4
8_R_3;8;R;3;2.3;22;0
8_R_3;8;R;3;3.1;22;13
8_R_3;8;R;3;3.2;22;2
8_R_3;8;R;3;3.3;22;5
16_NO_1;16;NO;1;1.1;23;21
16_NO_1;16;NO;1;1.2;23;2
16_NO_1;16;NO;1;1.3;23;25
16_NO_1;16;NO;1;2.1;23;16
16_NO_1;16;NO;1;2.2;23;2
16_NO_1;16;NO;1;2.3;23;1
16_NO_1;16;NO;1;3.1;23;56
16_NO_1;16;NO;1;3.2;23;9
16_NO_1;16;NO;1;3.3;23;18
16_NO_2;16;NO;2;1.1;23;4
16_NO_2;16;NO;2;1.2;23;30
16_NO_2;16;NO;2;1.3;23;19
16_NO_2;16;NO;2;2.1;23;11
16_NO_2;16;NO;2;2.2;23;15
16_NO_2;16;NO;2;2.3;23;23
16_NO_2;16;NO;2;3.1;23;41
16_NO_2;16;NO;2;3.2;23;14
16_NO_2;16;NO;2;3.3;23;21
16_NO_3;16;NO;3;1.1;23;7
16_NO_3;16;NO;3;1.2;23;61
16_NO_3;16;NO;3;1.3;23;4
16_NO_3;16;NO;3;2.1;23;3
16_NO_3;16;NO;3;2.2;23;8
16_NO_3;16;NO;3;2.3;23;10
16_NO_3;16;NO;3;3.1;23;34
16_NO_3;16;NO;3;3.2;23;49
16_NO_3;16;NO;3;3.3;23;15
16_NO_4;16;NO;4;1.1;23;186
16_NO_4;16;NO;4;1.2;23;22
16_NO_4;16;NO;4;1.3;23;32
16_NO_4;16;NO;4;2.1;23;23
16_NO_4;16;NO;4;2.2;23;154
16_NO_4;16;NO;4;2.3;23;86
16_NO_4;16;NO;4;3.1;23;20
16_NO_4;16;NO;4;3.2;23;31
16_NO_4;16;NO;4;3.3;23;77
16_NO_5;16;NO;5;1.1;23;74
16_NO_5;16;NO;5;1.2;23;115
16_NO_5;16;NO;5;1.3;23;79
16_NO_5;16;NO;5;2.1;23;15
16_NO_5;16;NO;5;2.2;23;27
16_NO_5;16;NO;5;2.3;23;20
16_NO_5;16;NO;5;3.1;23;14
16_NO_5;16;NO;5;3.2;23;49
16_NO_5;16;NO;5;3.3;23;68
16_R_1;16;R;1;1.1;23;16
16_R_1;16;R;1;1.2;23;2
16_R_1;16;R;1;1.3;23;11
16_R_1;16;R;1;2.1;23;41
16_R_1;16;R;1;2.2;23;35
16_R_1;16;R;1;2.3;23;109
16_R_1;16;R;1;3.1;23;57
16_R_1;16;R;1;3.2;23;8
16_R_1;16;R;1;3.3;23;21
16_R_2;16;R;2;1.1;23;64
16_R_2;16;R;2;1.2;23;28
16_R_2;16;R;2;1.3;23;33
16_R_2;16;R;2;2.1;23;33
16_R_2;16;R;2;2.2;23;17
16_R_2;16;R;2;2.3;23;5
16_R_2;16;R;2;3.1;23;27
16_R_2;16;R;2;3.2;23;16
16_R_2;16;R;2;3.3;23;1
16_R_3;16;R;3;1.1;23;18
16_R_3;16;R;3;1.2;23;5
16_R_3;16;R;3;1.3;23;59
16_R_3;16;R;3;2.1;23;13
16_R_3;16;R;3;2.2;23;0
16_R_3;16;R;3;2.3;23;203
16_R_3;16;R;3;3.1;23;170
16_R_3;16;R;3;3.2;23;42
16_R_3;16;R;3;3.3;23;28
4_NO_1;4;NO;1;1.1;23;37
4_NO_1;4;NO;1;1.2;23;102
4_NO_1;4;NO;1;1.3;23;52
4_NO_1;4;NO;1;2.1;23;34
4_NO_1;4;NO;1;2.2;23;35
4_NO_1;4;NO;1;2.3;23;25
4_NO_1;4;NO;1;3.1;23;56
4_NO_1;4;NO;1;3.2;23;3
4_NO_1;4;NO;1;3.3;23;8
4_NO_2;4;NO;2;1.1;23;38
4_NO_2;4;NO;2;1.2;23;18
4_NO_2;4;NO;2;1.3;23;24
4_NO_2;4;NO;2;2.1;23;12
4_NO_2;4;NO;2;2.2;23;83
4_NO_2;4;NO;2;2.3;23;23
4_NO_2;4;NO;2;3.1;23;35
4_NO_2;4;NO;2;3.2;23;40
4_NO_2;4;NO;2;3.3;23;51
4_NO_3;4;NO;3;1.1;23;43
4_NO_3;4;NO;3;1.2;23;41
4_NO_3;4;NO;3;1.3;23;12
4_NO_3;4;NO;3;2.1;23;4
4_NO_3;4;NO;3;2.2;23;1
4_NO_3;4;NO;3;2.3;23;14
4_NO_3;4;NO;3;3.1;23;12
4_NO_3;4;NO;3;3.2;23;48
4_NO_3;4;NO;3;3.3;23;52
4_NO_4;4;NO;4;1.1;23;56
4_NO_4;4;NO;4;1.2;23;40
4_NO_4;4;NO;4;1.3;23;6
4_NO_4;4;NO;4;2.1;23;172
4_NO_4;4;NO;4;2.2;23;11
4_NO_4;4;NO;4;2.3;23;7
4_NO_4;4;NO;4;3.1;23;269
4_NO_4;4;NO;4;3.2;23;17
4_NO_4;4;NO;4;3.3;23;204
4_NO_5;4;NO;5;1.1;23;41
4_NO_5;4;NO;5;1.2;23;7
4_NO_5;4;NO;5;1.3;23;4
4_NO_5;4;NO;5;2.1;23;28
4_NO_5;4;NO;5;2.2;23;17
4_NO_5;4;NO;5;2.3;23;21
4_NO_5;4;NO;5;3.1;23;19
4_NO_5;4;NO;5;3.2;23;220
4_NO_5;4;NO;5;3.3;23;6
4_R_1;4;R;1;1.1;23;27
4_R_1;4;R;1;1.2;23;19
4_R_1;4;R;1;1.3;23;26
4_R_1;4;R;1;2.1;23;28
4_R_1;4;R;1;2.2;23;16
4_R_1;4;R;1;2.3;23;18
4_R_1;4;R;1;3.1;23;17
4_R_1;4;R;1;3.2;23;6
4_R_1;4;R;1;3.3;23;23
4_R_2;4;R;2;1.1;23;34
4_R_2;4;R;2;1.2;23;29
4_R_2;4;R;2;1.3;23;40
4_R_2;4;R;2;2.1;23;72
4_R_2;4;R;2;2.2;23;12
4_R_2;4;R;2;2.3;23;65
4_R_2;4;R;2;3.1;23;74
4_R_2;4;R;2;3.2;23;25
4_R_2;4;R;2;3.3;23;20
4_R_3;4;R;3;1.1;23;50
4_R_3;4;R;3;1.2;23;49
4_R_3;4;R;3;1.3;23;9
4_R_3;4;R;3;2.1;23;32
4_R_3;4;R;3;2.2;23;49
4_R_3;4;R;3;2.3;23;23
4_R_3;4;R;3;3.1;23;37
4_R_3;4;R;3;3.2;23;39
4_R_3;4;R;3;3.3;23;35
8_NO_1;8;NO;1;1.1;23;31
8_NO_1;8;NO;1;1.2;23;42
8_NO_1;8;NO;1;1.3;23;29
8_NO_1;8;NO;1;2.1;23;43
8_NO_1;8;NO;1;2.2;23;53
8_NO_1;8;NO;1;2.3;23;26
8_NO_1;8;NO;1;3.1;23;27
8_NO_1;8;NO;1;3.2;23;23
8_NO_1;8;NO;1;3.3;23;46
8_NO_2;8;NO;2;1.1;23;2
8_NO_2;8;NO;2;1.2;23;2
8_NO_2;8;NO;2;1.3;23;3
8_NO_2;8;NO;2;2.1;23;51
8_NO_2;8;NO;2;2.2;23;1
8_NO_2;8;NO;2;2.3;23;158
8_NO_2;8;NO;2;3.1;23;43
8_NO_2;8;NO;2;3.2;23;2
8_NO_2;8;NO;2;3.3;23;6
8_NO_3;8;NO;3;1.1;23;35
8_NO_3;8;NO;3;1.2;23;37
8_NO_3;8;NO;3;1.3;23;21
8_NO_3;8;NO;3;2.1;23;45
8_NO_3;8;NO;3;2.2;23;52
8_NO_3;8;NO;3;2.3;23;23
8_NO_3;8;NO;3;3.1;23;21
8_NO_3;8;NO;3;3.2;23;43
8_NO_3;8;NO;3;3.3;23;38
8_NO_4;8;NO;4;1.1;23;158
8_NO_4;8;NO;4;1.2;23;109
8_NO_4;8;NO;4;1.3;23;47
8_NO_4;8;NO;4;2.1;23;19
8_NO_4;8;NO;4;2.2;23;169
8_NO_4;8;NO;4;2.3;23;27
8_NO_4;8;NO;4;3.1;23;13
8_NO_4;8;NO;4;3.2;23;40
8_NO_4;8;NO;4;3.3;23;15
8_NO_5;8;NO;5;1.1;23;29
8_NO_5;8;NO;5;1.2;23;30
8_NO_5;8;NO;5;1.3;23;26
8_NO_5;8;NO;5;2.1;23;0
8_NO_5;8;NO;5;2.2;23;2
8_NO_5;8;NO;5;2.3;23;1
8_NO_5;8;NO;5;3.1;23;22
8_NO_5;8;NO;5;3.2;23;0
8_NO_5;8;NO;5;3.3;23;13
8_R_1;8;R;1;1.1;23;9
8_R_1;8;R;1;1.2;23;37
8_R_1;8;R;1;1.3;23;13
8_R_1;8;R;1;2.1;23;78
8_R_1;8;R;1;2.2;23;38
8_R_1;8;R;1;2.3;23;28
8_R_1;8;R;1;3.1;23;33
8_R_1;8;R;1;3.2;23;35
8_R_1;8;R;1;3.3;23;27
8_R_2;8;R;2;1.1;23;14
8_R_2;8;R;2;1.2;23;43
8_R_2;8;R;2;1.3;23;26
8_R_2;8;R;2;2.1;23;34
8_R_2;8;R;2;2.2;23;52
8_R_2;8;R;2;2.3;23;33
8_R_2;8;R;2;3.1;23;7
8_R_2;8;R;2;3.2;23;51
8_R_2;8;R;2;3.3;23;102
8_R_3;8;R;3;1.1;23;26
8_R_3;8;R;3;1.2;23;9
8_R_3;8;R;3;1.3;23;19
8_R_3;8;R;3;2.1;23;43
8_R_3;8;R;3;2.2;23;50
8_R_3;8;R;3;2.3;23;130
8_R_3;8;R;3;3.1;23;174
8_R_3;8;R;3;3.2;23;143
8_R_3;8;R;3;3.3;23;93
